customer_id,name,email,city,age,acquisition_channel,signup_date,customer_segment,high_engagement,total_orders,total_spend,last_order_date
CUST02519,Customer 2519,customer2519@example.com,Hyderabad,49,Organic,2026-04-09,New Customer,False,2.0,5497.0,2025-12-01
CUST02520,Customer 2520,customer2520@example.com,Chennai,34,Referral,2025-08-10,New Customer,False,1.0,2999.0,2026-03-18
CUST02521,Customer 2521,customer2521@example.com,Ahmedabad,23,Organic,2025-10-10,Repeat Buyer,True,1.0,3698.0,2026-04-25
CUST02522,Customer 2522,customer2522@example.com,Hyderabad,54,Instagram,2025-06-04,New Customer,False,1.0,6998.0,2025-11-02
CUST02523,Customer 2523,customer2523@example.com,Kolkata,42,Instagram,2025-12-22,Repeat Buyer,False,6.0,16392.0,2026-04-25
CUST02524,Customer 2524,customer2524@example.com,Pune,41,YouTube,2026-03-14,Price Sensitive,False,2.0,5297.0,2026-06-05
CUST02525,Customer 2525,customer2525@example.com,Pune,26,Organic,2026-01-04,Dormant,False,0.0,0.0,2026-01-04
CUST02526,Customer 2526,customer2526@example.com,Chennai,35,Instagram,2026-04-13,New Customer,True,1.0,1499.0,2025-03-27
CUST02527,Customer 2527,customer2527@example.com,Pune,50,Instagram,2025-01-12,Repeat Buyer,True,3.0,13993.0,2025-10-03
CUST02528,Customer 2528,customer2528@example.com,Bangalore,33,Instagram,2025-04-01,Window Shopper,False,0.0,0.0,2025-04-01
CUST02529,Customer 2529,customer2529@example.com,Delhi,23,Instagram,2025-01-05,Repeat Buyer,True,3.0,11694.0,2026-06-23
CUST02530,Customer 2530,customer2530@example.com,Pune,22,Google,2025-10-26,Price Sensitive,False,1.0,3698.0,2025-11-20
CUST02531,Customer 2531,customer2531@example.com,Ahmedabad,39,Direct,2025-02-24,High Value,False,6.0,16890.0,2026-01-21
CUST02532,Customer 2532,customer2532@example.com,Mumbai,30,Direct,2026-04-20,High Value,True,8.0,28885.0,2026-05-25
CUST02533,Customer 2533,customer2533@example.com,Bangalore,18,Referral,2026-02-10,New Customer,True,1.0,3098.0,2026-07-04
CUST02534,Customer 2534,customer2534@example.com,Bangalore,42,Organic,2025-11-17,Price Sensitive,False,1.0,3998.0,2025-08-14
CUST02535,Customer 2535,customer2535@example.com,Delhi,49,YouTube,2025-12-28,High Value,True,4.0,12693.0,2026-06-05
CUST02536,Customer 2536,customer2536@example.com,Hyderabad,46,Google,2025-09-17,New Customer,False,1.0,3999.0,2025-07-06
CUST02537,Customer 2537,customer2537@example.com,Delhi,34,Google,2026-03-26,New Customer,True,1.0,1698.0,2026-07-04
CUST02538,Customer 2538,customer2538@example.com,Bangalore,22,Google,2025-04-06,High Value,False,3.0,9093.0,2025-12-24
CUST02539,Customer 2539,customer2539@example.com,Delhi,28,Referral,2025-11-22,Window Shopper,False,1.0,6297.0,2026-02-15
CUST02540,Customer 2540,customer2540@example.com,Kolkata,50,Direct,2025-05-27,Window Shopper,False,1.0,3998.0,2025-05-20
CUST02541,Customer 2541,customer2541@example.com,Pune,33,YouTube,2025-01-04,New Customer,False,2.0,5397.0,2025-12-31
CUST02542,Customer 2542,customer2542@example.com,Chennai,36,Google,2025-02-03,Price Sensitive,False,1.0,1398.0,2025-10-28
CUST02543,Customer 2543,customer2543@example.com,Hyderabad,45,Instagram,2025-12-12,New Customer,False,0.0,0.0,2025-12-12
CUST02544,Customer 2544,customer2544@example.com,Hyderabad,23,Organic,2025-10-29,Price Sensitive,False,3.0,9795.0,2025-09-03
CUST02545,Customer 2545,customer2545@example.com,Bangalore,54,Organic,2026-01-08,Price Sensitive,False,2.0,5696.0,2025-05-10
CUST02546,Customer 2546,customer2546@example.com,Ahmedabad,41,Referral,2025-06-03,Window Shopper,False,0.0,0.0,2025-06-03
CUST02547,Customer 2547,customer2547@example.com,Delhi,32,YouTube,2025-03-29,Price Sensitive,False,2.0,5195.0,2026-05-18
CUST02548,Customer 2548,customer2548@example.com,Ahmedabad,47,Organic,2026-04-18,New Customer,False,1.0,3998.0,2025-12-21
CUST02549,Customer 2549,customer2549@example.com,Kolkata,47,Referral,2025-08-20,Price Sensitive,False,3.0,6596.0,2026-01-29
CUST02550,Customer 2550,customer2550@example.com,Kolkata,44,Instagram,2026-03-24,New Customer,False,1.0,6297.0,2025-11-06
CUST02551,Customer 2551,customer2551@example.com,Mumbai,43,Organic,2025-01-08,New Customer,False,1.0,3098.0,2025-12-02
CUST02552,Customer 2552,customer2552@example.com,Mumbai,27,YouTube,2026-04-30,Repeat Buyer,False,3.0,13993.0,2025-08-05
CUST02553,Customer 2553,customer2553@example.com,Kolkata,48,Google,2025-05-19,New Customer,True,1.0,1299.0,2026-01-21
CUST02554,Customer 2554,customer2554@example.com,Kolkata,28,Organic,2026-03-01,Repeat Buyer,True,5.0,18091.0,2026-06-22
CUST02555,Customer 2555,customer2555@example.com,Delhi,30,Referral,2025-11-07,Dormant,False,0.0,0.0,2025-11-07
CUST02556,Customer 2556,customer2556@example.com,Mumbai,49,Direct,2025-01-31,Price Sensitive,False,1.0,2499.0,2025-04-11
CUST02557,Customer 2557,customer2557@example.com,Pune,48,YouTube,2025-05-29,Repeat Buyer,True,5.0,20188.0,2026-05-22
CUST02558,Customer 2558,customer2558@example.com,Ahmedabad,31,Referral,2025-09-09,New Customer,False,1.0,1299.0,2025-07-15
CUST02559,Customer 2559,customer2559@example.com,Mumbai,39,Direct,2025-06-09,New Customer,False,0.0,0.0,2025-06-09
CUST02560,Customer 2560,customer2560@example.com,Bangalore,26,YouTube,2025-05-25,Price Sensitive,False,1.0,3998.0,2026-06-25
CUST02561,Customer 2561,customer2561@example.com,Mumbai,41,YouTube,2026-05-12,Repeat Buyer,True,5.0,12392.0,2026-05-18
CUST02562,Customer 2562,customer2562@example.com,Pune,44,Google,2025-04-18,Repeat Buyer,True,6.0,23286.0,2026-04-15
CUST02563,Customer 2563,customer2563@example.com,Pune,48,Organic,2025-10-12,Dormant,False,0.0,0.0,2025-10-12
CUST02564,Customer 2564,customer2564@example.com,Delhi,26,Organic,2026-02-05,Repeat Buyer,False,5.0,11793.0,2026-02-21
CUST02565,Customer 2565,customer2565@example.com,Delhi,55,YouTube,2025-05-02,High Value,False,5.0,13792.0,2026-02-22
CUST02566,Customer 2566,customer2566@example.com,Ahmedabad,19,Organic,2025-09-19,Window Shopper,False,0.0,0.0,2025-09-19
CUST02567,Customer 2567,customer2567@example.com,Mumbai,38,Instagram,2025-09-28,Window Shopper,False,0.0,0.0,2025-09-28
CUST02568,Customer 2568,customer2568@example.com,Chennai,22,Referral,2025-07-19,Repeat Buyer,True,1.0,4997.0,2026-06-06
CUST02569,Customer 2569,customer2569@example.com,Chennai,27,Organic,2026-03-11,Price Sensitive,False,1.0,4298.0,2026-01-03
CUST02570,Customer 2570,customer2570@example.com,Delhi,18,Organic,2025-07-02,Price Sensitive,False,2.0,7396.0,2025-10-03
CUST02571,Customer 2571,customer2571@example.com,Mumbai,35,Organic,2025-09-06,Window Shopper,False,0.0,0.0,2025-09-06
CUST02572,Customer 2572,customer2572@example.com,Delhi,30,YouTube,2025-11-06,Dormant,False,1.0,1198.0,2026-01-26
CUST02573,Customer 2573,customer2573@example.com,Delhi,51,YouTube,2025-05-25,New Customer,False,0.0,0.0,2025-05-25
CUST02574,Customer 2574,customer2574@example.com,Hyderabad,37,Organic,2025-04-15,New Customer,False,0.0,0.0,2025-04-15
CUST02575,Customer 2575,customer2575@example.com,Kolkata,23,Organic,2025-08-27,New Customer,True,1.0,3999.0,2026-06-23
CUST02576,Customer 2576,customer2576@example.com,Ahmedabad,42,YouTube,2025-03-22,Price Sensitive,False,3.0,16894.0,2026-05-22
CUST02577,Customer 2577,customer2577@example.com,Bangalore,35,Referral,2025-05-22,High Value,False,6.0,18587.0,2026-05-01
CUST02578,Customer 2578,customer2578@example.com,Chennai,28,YouTube,2025-03-07,New Customer,False,1.0,2498.0,2025-07-17
CUST02579,Customer 2579,customer2579@example.com,Hyderabad,38,YouTube,2025-09-02,Repeat Buyer,True,1.0,699.0,2025-08-17
CUST02580,Customer 2580,customer2580@example.com,Kolkata,53,Instagram,2025-11-18,Repeat Buyer,True,1.0,2999.0,2025-05-06
CUST02581,Customer 2581,customer2581@example.com,Mumbai,38,YouTube,2026-03-05,Repeat Buyer,True,5.0,9395.0,2026-04-21
CUST02582,Customer 2582,customer2582@example.com,Pune,54,YouTube,2025-01-21,Price Sensitive,False,1.0,499.0,2026-06-18
CUST02583,Customer 2583,customer2583@example.com,Mumbai,49,Instagram,2026-04-20,Window Shopper,True,0.0,0.0,2026-04-20
CUST02584,Customer 2584,customer2584@example.com,Mumbai,33,Instagram,2026-01-22,New Customer,True,1.0,4497.0,2025-07-19
CUST02585,Customer 2585,customer2585@example.com,Bangalore,44,Organic,2026-01-20,Repeat Buyer,True,3.0,9993.0,2026-01-30
CUST02586,Customer 2586,customer2586@example.com,Hyderabad,51,Referral,2025-11-25,New Customer,False,1.0,5297.0,2025-08-04
CUST02587,Customer 2587,customer2587@example.com,Bangalore,31,Referral,2025-03-23,Price Sensitive,False,1.0,1998.0,2026-07-12
CUST02588,Customer 2588,customer2588@example.com,Chennai,32,Google,2025-01-29,New Customer,False,1.0,4498.0,2025-09-09
CUST02589,Customer 2589,customer2589@example.com,Hyderabad,32,Referral,2025-01-22,High Value,True,4.0,10892.0,2026-06-12
CUST02590,Customer 2590,customer2590@example.com,Mumbai,26,YouTube,2025-06-13,New Customer,False,1.0,4997.0,2025-08-20
CUST02591,Customer 2591,customer2591@example.com,Kolkata,19,YouTube,2026-01-27,Repeat Buyer,False,4.0,18093.0,2026-07-04
CUST02592,Customer 2592,customer2592@example.com,Kolkata,53,Instagram,2025-01-21,New Customer,True,2.0,9195.0,2026-02-03
CUST02593,Customer 2593,customer2593@example.com,Delhi,55,Referral,2025-01-04,New Customer,True,1.0,2398.0,2025-03-24
CUST02594,Customer 2594,customer2594@example.com,Pune,50,Google,2025-07-23,Repeat Buyer,True,6.0,21088.0,2026-07-11
CUST02595,Customer 2595,customer2595@example.com,Chennai,35,YouTube,2025-07-11,New Customer,False,1.0,6397.0,2025-05-26
CUST02596,Customer 2596,customer2596@example.com,Delhi,34,Organic,2025-04-11,Repeat Buyer,True,2.0,9396.0,2026-03-03
CUST02597,Customer 2597,customer2597@example.com,Bangalore,36,Referral,2025-01-15,Repeat Buyer,True,4.0,14993.0,2026-07-17
CUST02598,Customer 2598,customer2598@example.com,Kolkata,31,Google,2025-02-27,Repeat Buyer,False,2.0,6797.0,2026-07-19
CUST02599,Customer 2599,customer2599@example.com,Delhi,30,YouTube,2026-01-12,New Customer,False,0.0,0.0,2026-01-12
CUST02600,Customer 2600,customer2600@example.com,Delhi,55,Organic,2025-07-04,Price Sensitive,False,1.0,699.0,2026-07-13
CUST02601,Customer 2601,customer2601@example.com,Delhi,54,Organic,2025-04-22,Repeat Buyer,True,2.0,7696.0,2025-04-20
CUST02602,Customer 2602,customer2602@example.com,Delhi,29,Organic,2025-04-16,Repeat Buyer,True,2.0,7496.0,2026-03-09
CUST02603,Customer 2603,customer2603@example.com,Pune,47,Referral,2025-11-05,Repeat Buyer,False,2.0,4897.0,2025-10-20
CUST02604,Customer 2604,customer2604@example.com,Ahmedabad,53,YouTube,2025-05-27,Price Sensitive,False,1.0,6998.0,2026-05-01
CUST02605,Customer 2605,customer2605@example.com,Delhi,22,YouTube,2025-02-24,Price Sensitive,False,1.0,2499.0,2026-05-06
CUST02606,Customer 2606,customer2606@example.com,Hyderabad,18,Organic,2026-04-22,Window Shopper,False,1.0,2499.0,2026-01-13
CUST02607,Customer 2607,customer2607@example.com,Mumbai,24,Instagram,2025-07-08,New Customer,False,1.0,1499.0,2025-12-04
CUST02608,Customer 2608,customer2608@example.com,Kolkata,41,Instagram,2025-05-24,New Customer,True,1.0,3398.0,2025-08-06
CUST02609,Customer 2609,customer2609@example.com,Hyderabad,25,Organic,2025-03-14,Repeat Buyer,True,3.0,11295.0,2026-04-16
CUST02610,Customer 2610,customer2610@example.com,Delhi,25,Direct,2026-01-17,New Customer,False,1.0,2298.0,2025-03-05
CUST02611,Customer 2611,customer2611@example.com,Ahmedabad,29,Instagram,2025-02-27,Dormant,False,0.0,0.0,2025-02-27
CUST02612,Customer 2612,customer2612@example.com,Chennai,35,Instagram,2025-12-26,New Customer,False,2.0,4197.0,2026-08-15
CUST02613,Customer 2613,customer2613@example.com,Mumbai,31,Instagram,2025-07-23,High Value,True,8.0,26788.0,2026-01-23
CUST02614,Customer 2614,customer2614@example.com,Ahmedabad,45,Referral,2025-07-31,Price Sensitive,True,1.0,5498.0,2025-09-01
CUST02615,Customer 2615,customer2615@example.com,Hyderabad,22,Organic,2025-12-30,New Customer,True,0.0,0.0,2025-12-30
CUST02616,Customer 2616,customer2616@example.com,Chennai,19,Direct,2025-05-20,New Customer,False,1.0,3998.0,2026-04-18
CUST02617,Customer 2617,customer2617@example.com,Ahmedabad,18,Direct,2025-01-23,Dormant,True,1.0,2998.0,2026-06-06
CUST02618,Customer 2618,customer2618@example.com,Kolkata,53,Direct,2025-09-08,Window Shopper,False,1.0,4997.0,2026-07-23
CUST02619,Customer 2619,customer2619@example.com,Hyderabad,36,Organic,2025-02-15,Price Sensitive,False,1.0,6197.0,2026-03-06
CUST02620,Customer 2620,customer2620@example.com,Ahmedabad,52,Google,2025-07-11,High Value,True,5.0,18491.0,2026-08-12
CUST02621,Customer 2621,customer2621@example.com,Mumbai,38,Direct,2025-11-24,Price Sensitive,False,1.0,4698.0,2026-02-08
CUST02622,Customer 2622,customer2622@example.com,Kolkata,41,Referral,2025-06-27,Repeat Buyer,True,2.0,9696.0,2025-10-12
CUST02623,Customer 2623,customer2623@example.com,Ahmedabad,52,Referral,2025-07-04,Price Sensitive,True,1.0,4497.0,2025-06-20
CUST02624,Customer 2624,customer2624@example.com,Chennai,26,Organic,2026-04-19,Dormant,True,0.0,0.0,2026-04-19
CUST02625,Customer 2625,customer2625@example.com,Mumbai,20,Organic,2025-09-17,Repeat Buyer,True,5.0,24789.0,2026-07-24
CUST02626,Customer 2626,customer2626@example.com,Mumbai,39,YouTube,2025-11-20,Window Shopper,False,0.0,0.0,2025-11-20
CUST02627,Customer 2627,customer2627@example.com,Mumbai,31,Direct,2025-07-22,Window Shopper,True,0.0,0.0,2025-07-22
CUST02628,Customer 2628,customer2628@example.com,Bangalore,50,YouTube,2025-01-22,New Customer,False,1.0,3098.0,2026-05-18
CUST02629,Customer 2629,customer2629@example.com,Chennai,53,Direct,2026-04-28,Repeat Buyer,True,5.0,24786.0,2026-06-27
CUST02630,Customer 2630,customer2630@example.com,Pune,49,Instagram,2025-06-16,New Customer,False,2.0,8295.0,2025-06-14
CUST02631,Customer 2631,customer2631@example.com,Kolkata,51,Direct,2026-02-24,Price Sensitive,False,1.0,3198.0,2026-03-20
CUST02632,Customer 2632,customer2632@example.com,Kolkata,24,Google,2025-11-24,Repeat Buyer,True,5.0,22390.0,2026-07-14
CUST02633,Customer 2633,customer2633@example.com,Delhi,18,YouTube,2026-02-14,High Value,True,5.0,20291.0,2026-07-13
CUST02634,Customer 2634,customer2634@example.com,Bangalore,37,Google,2026-01-22,New Customer,True,1.0,6498.0,2026-03-04
CUST02635,Customer 2635,customer2635@example.com,Bangalore,30,Instagram,2025-01-09,Repeat Buyer,False,4.0,9595.0,2026-08-17
CUST02636,Customer 2636,customer2636@example.com,Mumbai,22,Instagram,2025-05-10,New Customer,True,1.0,5597.0,2025-08-02
CUST02637,Customer 2637,customer2637@example.com,Pune,43,Instagram,2025-12-24,Repeat Buyer,True,3.0,13795.0,2026-01-16
CUST02638,Customer 2638,customer2638@example.com,Pune,31,Organic,2025-08-08,High Value,True,5.0,12992.0,2026-05-21
CUST02639,Customer 2639,customer2639@example.com,Hyderabad,49,Instagram,2025-09-13,High Value,False,8.0,29585.0,2026-07-29
CUST02640,Customer 2640,customer2640@example.com,Ahmedabad,42,YouTube,2026-01-30,Repeat Buyer,True,4.0,10495.0,2026-06-26
CUST02641,Customer 2641,customer2641@example.com,Pune,49,Instagram,2025-07-14,New Customer,False,1.0,2499.0,2026-04-11
CUST02642,Customer 2642,customer2642@example.com,Bangalore,48,Organic,2025-10-06,New Customer,False,1.0,3498.0,2025-12-20
CUST02643,Customer 2643,customer2643@example.com,Bangalore,47,Referral,2026-01-19,New Customer,False,2.0,6196.0,2026-04-04
CUST02644,Customer 2644,customer2644@example.com,Ahmedabad,20,Organic,2025-06-08,Repeat Buyer,True,5.0,11293.0,2026-07-14
CUST02645,Customer 2645,customer2645@example.com,Ahmedabad,31,YouTube,2025-07-30,High Value,False,4.0,12792.0,2026-08-09
CUST02646,Customer 2646,customer2646@example.com,Hyderabad,50,Referral,2025-02-05,New Customer,False,1.0,2499.0,2025-12-07
CUST02647,Customer 2647,customer2647@example.com,Kolkata,52,Direct,2026-01-06,Repeat Buyer,True,2.0,4097.0,2026-04-20
CUST02648,Customer 2648,customer2648@example.com,Ahmedabad,29,Referral,2025-05-31,New Customer,False,1.0,2499.0,2026-05-16
CUST02649,Customer 2649,customer2649@example.com,Pune,45,Instagram,2025-12-18,Window Shopper,True,1.0,999.0,2026-02-19
CUST02650,Customer 2650,customer2650@example.com,Delhi,48,Referral,2025-05-08,New Customer,False,0.0,0.0,2025-05-08
CUST02651,Customer 2651,customer2651@example.com,Mumbai,42,Instagram,2025-06-04,New Customer,False,1.0,7397.0,2026-04-07
CUST02652,Customer 2652,customer2652@example.com,Ahmedabad,32,Direct,2025-08-16,New Customer,False,1.0,2499.0,2026-07-08
CUST02653,Customer 2653,customer2653@example.com,Bangalore,24,Google,2025-03-13,Window Shopper,False,0.0,0.0,2025-03-13
CUST02654,Customer 2654,customer2654@example.com,Hyderabad,46,Referral,2025-07-07,New Customer,False,1.0,5497.0,2025-08-30
CUST02655,Customer 2655,customer2655@example.com,Pune,52,Instagram,2025-08-03,Price Sensitive,False,2.0,7696.0,2026-04-29
CUST02656,Customer 2656,customer2656@example.com,Kolkata,22,Instagram,2025-02-14,Repeat Buyer,True,2.0,1998.0,2025-04-30
CUST02657,Customer 2657,customer2657@example.com,Pune,48,Referral,2025-09-17,New Customer,False,1.0,3998.0,2026-01-12
CUST02658,Customer 2658,customer2658@example.com,Mumbai,25,Instagram,2025-03-24,Window Shopper,False,1.0,3999.0,2026-03-05
CUST02659,Customer 2659,customer2659@example.com,Delhi,46,Direct,2025-10-07,New Customer,True,1.0,2999.0,2026-05-29
CUST02660,Customer 2660,customer2660@example.com,Bangalore,29,YouTube,2025-07-31,Repeat Buyer,True,3.0,14392.0,2026-08-17
CUST02661,Customer 2661,customer2661@example.com,Delhi,27,Organic,2025-03-10,New Customer,True,1.0,5498.0,2025-06-05
CUST02662,Customer 2662,customer2662@example.com,Pune,21,YouTube,2026-02-08,Price Sensitive,False,1.0,3198.0,2025-10-01
CUST02663,Customer 2663,customer2663@example.com,Chennai,55,YouTube,2025-01-05,New Customer,False,1.0,2499.0,2025-12-08
CUST02664,Customer 2664,customer2664@example.com,Pune,33,Referral,2026-02-15,Repeat Buyer,False,3.0,6395.0,2026-06-21
CUST02665,Customer 2665,customer2665@example.com,Ahmedabad,48,Google,2025-02-20,New Customer,False,1.0,1498.0,2025-05-04
CUST02666,Customer 2666,customer2666@example.com,Bangalore,27,Direct,2025-03-07,New Customer,False,1.0,1898.0,2025-05-13
CUST02667,Customer 2667,customer2667@example.com,Bangalore,48,YouTube,2025-02-07,Window Shopper,True,0.0,0.0,2025-02-07
CUST02668,Customer 2668,customer2668@example.com,Kolkata,41,Google,2026-02-28,High Value,True,4.0,7496.0,2026-08-15
CUST02669,Customer 2669,customer2669@example.com,Kolkata,20,Organic,2026-02-04,New Customer,True,1.0,4298.0,2025-06-21
CUST02670,Customer 2670,customer2670@example.com,Pune,43,Referral,2025-11-07,Repeat Buyer,True,3.0,9796.0,2025-11-05
CUST02671,Customer 2671,customer2671@example.com,Mumbai,48,YouTube,2026-05-02,Window Shopper,False,1.0,2499.0,2025-10-20
CUST02672,Customer 2672,customer2672@example.com,Mumbai,33,YouTube,2025-09-24,Price Sensitive,False,2.0,12496.0,2025-08-14
CUST02673,Customer 2673,customer2673@example.com,Kolkata,19,Referral,2025-02-03,New Customer,False,1.0,3498.0,2025-03-01
CUST02674,Customer 2674,customer2674@example.com,Mumbai,20,Organic,2025-05-23,High Value,False,4.0,16891.0,2026-02-14
CUST02675,Customer 2675,customer2675@example.com,Pune,37,YouTube,2025-11-06,Repeat Buyer,True,2.0,13494.0,2025-07-02
CUST02676,Customer 2676,customer2676@example.com,Ahmedabad,50,Referral,2025-07-17,Repeat Buyer,True,5.0,21690.0,2026-05-05
CUST02677,Customer 2677,customer2677@example.com,Mumbai,48,Organic,2025-02-16,Price Sensitive,False,1.0,3897.0,2026-05-12
CUST02678,Customer 2678,customer2678@example.com,Bangalore,34,Direct,2025-05-18,Price Sensitive,False,2.0,5496.0,2026-06-17
CUST02679,Customer 2679,customer2679@example.com,Delhi,38,Organic,2026-04-10,Dormant,False,1.0,2499.0,2026-04-28
CUST02680,Customer 2680,customer2680@example.com,Chennai,30,Organic,2025-09-23,New Customer,True,1.0,699.0,2025-07-12
CUST02681,Customer 2681,customer2681@example.com,Kolkata,30,YouTube,2026-04-01,Price Sensitive,False,1.0,2499.0,2025-10-25
CUST02682,Customer 2682,customer2682@example.com,Chennai,30,Direct,2025-12-18,Price Sensitive,False,3.0,7595.0,2026-07-24
CUST02683,Customer 2683,customer2683@example.com,Pune,31,Referral,2025-10-25,Repeat Buyer,True,2.0,4498.0,2026-04-21
CUST02684,Customer 2684,customer2684@example.com,Chennai,33,Google,2025-11-03,High Value,True,6.0,20288.0,2026-08-20
CUST02685,Customer 2685,customer2685@example.com,Mumbai,49,Organic,2025-05-06,Price Sensitive,False,2.0,6396.0,2026-05-13
CUST02686,Customer 2686,customer2686@example.com,Ahmedabad,52,Organic,2025-03-16,Repeat Buyer,False,3.0,2396.0,2026-08-06
CUST02687,Customer 2687,customer2687@example.com,Bangalore,42,YouTube,2025-07-21,New Customer,True,1.0,5797.0,2025-05-24
CUST02688,Customer 2688,customer2688@example.com,Chennai,49,Referral,2026-04-24,New Customer,True,1.0,4298.0,2025-06-12
CUST02689,Customer 2689,customer2689@example.com,Chennai,50,YouTube,2025-08-04,Dormant,False,0.0,0.0,2025-08-04
CUST02690,Customer 2690,customer2690@example.com,Kolkata,49,YouTube,2025-02-25,New Customer,True,1.0,1398.0,2026-06-11
CUST02691,Customer 2691,customer2691@example.com,Bangalore,26,Google,2025-03-04,Repeat Buyer,True,5.0,14591.0,2026-06-25
CUST02692,Customer 2692,customer2692@example.com,Hyderabad,20,Instagram,2025-05-23,Repeat Buyer,False,2.0,2498.0,2025-09-11
CUST02693,Customer 2693,customer2693@example.com,Mumbai,24,Direct,2025-12-18,New Customer,False,1.0,3498.0,2026-08-01
CUST02694,Customer 2694,customer2694@example.com,Hyderabad,18,Instagram,2025-06-22,Repeat Buyer,True,4.0,10993.0,2026-02-15
CUST02695,Customer 2695,customer2695@example.com,Chennai,45,Google,2025-04-29,Dormant,False,0.0,0.0,2025-04-29
CUST02696,Customer 2696,customer2696@example.com,Chennai,53,Organic,2026-03-07,New Customer,False,1.0,3498.0,2025-04-25
CUST02697,Customer 2697,customer2697@example.com,Pune,32,Google,2026-02-17,New Customer,True,1.0,699.0,2026-02-21
CUST02698,Customer 2698,customer2698@example.com,Hyderabad,28,Instagram,2025-10-20,Dormant,False,0.0,0.0,2025-10-20
CUST02699,Customer 2699,customer2699@example.com,Chennai,49,Instagram,2025-02-18,Price Sensitive,False,1.0,1299.0,2025-12-26
CUST02700,Customer 2700,customer2700@example.com,Delhi,47,YouTube,2025-03-26,New Customer,False,1.0,3798.0,2025-08-18
CUST02701,Customer 2701,customer2701@example.com,Chennai,24,Instagram,2025-05-03,Window Shopper,False,0.0,0.0,2025-05-03
CUST02702,Customer 2702,customer2702@example.com,Kolkata,46,Google,2025-04-29,Price Sensitive,False,0.0,0.0,2025-04-29
CUST02703,Customer 2703,customer2703@example.com,Ahmedabad,46,Google,2026-01-14,New Customer,True,0.0,0.0,2026-01-14
CUST02704,Customer 2704,customer2704@example.com,Kolkata,19,YouTube,2026-01-27,Window Shopper,False,0.0,0.0,2026-01-27
CUST02705,Customer 2705,customer2705@example.com,Ahmedabad,45,YouTube,2025-06-25,New Customer,False,2.0,3796.0,2026-05-08
CUST02706,Customer 2706,customer2706@example.com,Kolkata,46,YouTube,2025-04-16,Repeat Buyer,True,5.0,20390.0,2026-07-19
CUST02707,Customer 2707,customer2707@example.com,Kolkata,28,Referral,2025-04-17,Repeat Buyer,False,4.0,13292.0,2026-08-17
CUST02708,Customer 2708,customer2708@example.com,Chennai,33,Direct,2025-05-29,New Customer,False,1.0,899.0,2025-03-13
CUST02709,Customer 2709,customer2709@example.com,Ahmedabad,19,Direct,2026-04-24,Window Shopper,False,0.0,0.0,2026-04-24
CUST02710,Customer 2710,customer2710@example.com,Bangalore,46,Direct,2026-02-14,High Value,True,6.0,15488.0,2026-07-30
CUST02711,Customer 2711,customer2711@example.com,Pune,42,Instagram,2025-09-09,New Customer,False,0.0,0.0,2025-09-09
CUST02712,Customer 2712,customer2712@example.com,Kolkata,23,Referral,2025-05-11,Repeat Buyer,True,3.0,14692.0,2026-05-26
CUST02713,Customer 2713,customer2713@example.com,Chennai,48,Google,2025-03-28,Repeat Buyer,True,3.0,11293.0,2026-03-17
CUST02714,Customer 2714,customer2714@example.com,Delhi,20,Referral,2025-07-06,New Customer,False,1.0,3498.0,2026-06-30
CUST02715,Customer 2715,customer2715@example.com,Mumbai,23,YouTube,2025-12-23,New Customer,False,1.0,3298.0,2025-12-12
CUST02716,Customer 2716,customer2716@example.com,Chennai,46,Google,2025-05-31,High Value,True,8.0,30184.0,2026-07-31
CUST02717,Customer 2717,customer2717@example.com,Mumbai,32,Referral,2025-06-09,New Customer,False,0.0,0.0,2025-06-09
CUST02718,Customer 2718,customer2718@example.com,Bangalore,21,YouTube,2025-12-02,New Customer,True,2.0,5697.0,2025-04-12
CUST02719,Customer 2719,customer2719@example.com,Mumbai,36,YouTube,2025-08-29,Price Sensitive,False,1.0,2999.0,2025-09-17
CUST02720,Customer 2720,customer2720@example.com,Delhi,19,Google,2025-11-05,Dormant,False,0.0,0.0,2025-11-05
CUST02721,Customer 2721,customer2721@example.com,Bangalore,35,Google,2025-10-01,Price Sensitive,True,1.0,5297.0,2025-05-25
CUST02722,Customer 2722,customer2722@example.com,Pune,29,Google,2025-10-01,New Customer,False,1.0,3999.0,2025-04-26
CUST02723,Customer 2723,customer2723@example.com,Hyderabad,38,Google,2026-01-28,Dormant,False,0.0,0.0,2026-01-28
CUST02724,Customer 2724,customer2724@example.com,Hyderabad,43,Google,2025-03-27,New Customer,False,1.0,4997.0,2025-09-30
CUST02725,Customer 2725,customer2725@example.com,Mumbai,33,YouTube,2026-03-04,New Customer,True,1.0,4797.0,2026-01-31
CUST02726,Customer 2726,customer2726@example.com,Ahmedabad,33,Referral,2025-03-31,Repeat Buyer,False,4.0,15691.0,2026-05-14
CUST02727,Customer 2727,customer2727@example.com,Mumbai,20,Instagram,2025-07-13,Price Sensitive,False,0.0,0.0,2025-07-13
CUST02728,Customer 2728,customer2728@example.com,Ahmedabad,43,YouTube,2025-10-05,New Customer,False,1.0,5498.0,2026-04-16
CUST02729,Customer 2729,customer2729@example.com,Ahmedabad,51,Organic,2026-02-07,Price Sensitive,False,3.0,16393.0,2026-01-15
CUST02730,Customer 2730,customer2730@example.com,Kolkata,34,YouTube,2026-04-25,High Value,False,6.0,19989.0,2026-08-13
